Id,Target
7113,0.01979515018871765
15140,0.020169967376353053
3852,0.034576125298229086
1870,0.02309235665122253
12930,0.01804675922580818
10695,0.02050202795491437
16050,0.01705924541606249
10320,0.02771848436096682
12123,0.018689422291387408
6404,0.03635463716688382
5308,0.030371439057460793
11763,0.019993593484444024
11061,0.020830807115481183
3800,0.01688014318998469
10077,0.028205204834590714
14010,0.01648413658519747
3686,0.02319549650705501
9976,0.01778392908608927
6724,0.03542925094820533
3431,0.021804544251446935
14933,0.019169672670496775
10950,0.021224323093298948
11082,0.01814148098098407
11836,0.019180012541783333
5327,0.019447110809920135
10344,0.030982361715585164
12806,0.02508589311610907
15258,0.019687690190900557
3578,0.018011281893907022
10465,0.02088562599429607
15387,0.017186096669234242
636,0.024531063486558705
8046,0.021186223608908383
2618,0.021836337071612925
10235,0.03700763314174737
10483,0.018338600483386525
15041,0.02060024959035111
7688,0.02176318399875618
8812,0.033376223210619116
10328,0.019985911913026757
15990,0.01756107625036272
2108,0.02125586577400238
2718,0.020552504933617533
8269,0.03819988582804937
15999,0.016974698504948187
3670,0.01927198687688106
9313,0.015491586229288331
16310,0.020222888273241722
15717,0.0202535390560998
6587,0.021656949401702943
2026,0.025745188811912574
14014,0.01615542968763149
9110,0.020532160161390513
15800,0.02323568790606953
12464,0.017147773343810808
8754,0.019616561752337013
8372,0.03251601643439553
302,0.021924629711392807
15702,0.017130014156699607
10630,0.019302488558809377
15438,0.018021277502900532
13027,0.017216785976515714
7384,0.01819990422767038
6905,0.017183098108423615
11024,0.020169836053148937
3621,0.020124224895346092
14314,0.017195466815467266
3176,0.017506580469590357
8206,0.020306537956738487
3863,0.01924171363854149
14255,0.0194323264022499
15581,0.020496655841288205
14574,0.01525234775322293
10411,0.01886961955137434
2634,0.02288194899176787
12199,0.017365709527310487
16560,0.021700826363332298
11747,0.01993393982191228
9487,0.02345609936099072
11839,0.014980582323521393
14398,0.03988093674671712
2226,0.020396613062698136
15005,0.019987957068248154
14025,0.019232541130699377
12808,0.0180389750563551
16201,0.021032310139375964
100,0.01743794738739655
11104,0.01833887343225695
2279,0.02115339755668575
11830,0.018144096391535504
10932,0.022019683467833694
1657,0.019776336787827233
12220,0.019614372625709028
15216,0.023487764227632085
11943,0.021116385077768262
2697,0.020321160928716404
6210,0.020434895919455735
9780,0.019619561732728264
11675,0.01967441817442039
12291,0.01934856638446415
1354,0.04560595488546353
14016,0.0188283485465153
12744,0.021454549923585288
11605,0.019763036803816973
7049,0.018099871788724593
16008,0.023431755219499296
8610,0.023324451629835163
8084,0.018924289359897116
1453,0.021983325091661298
1134,0.018027385427308654
5457,0.03311111965744687
15739,0.019007005058848513
599,0.020563954376429897
5194,0.01876406447569294
719,0.022446986888269283
5449,0.018556604032837713
5055,0.01674180343361336
15224,0.017815703235285325
1694,0.020156107864789916
14200,0.018323466748232337
14806,0.026734241631124506
2575,0.01917051163087418
2977,0.02012076361162595
2184,0.020559174338690415
123,0.017237396742311593
7982,0.029311972299180485
7456,0.02207489954851872
6727,0.018107452272664637
9612,0.017428143930838066
16169,0.018805649355860626
15060,0.0288742864310527
6223,0.021996270911573256
16253,0.019599206823498774
7574,0.02132626649365225
12406,0.018981075188335254
11769,0.01837530966461372
5476,0.018742455915415387
7644,0.025349530068250657
16154,0.02469702026890854
1652,0.034896011946438904
12109,0.0156284201339701
6729,0.031868446659096994
9521,0.03215124985664525
14179,0.015719342118741503
1376,0.0267749126207021
6480,0.02665200924262013
7645,0.019566263168937326
132,0.0422402275722286
12216,0.023669913314284072
3331,0.017628546530591704
323,0.019326816975718284
15834,0.01845515885563711
11163,0.019328879035199895
15442,0.020525109586319194
16465,0.036956184851381545
12799,0.022771023819988793
4623,0.018189382852739498
14772,0.01881608927025702
6052,0.020900006490974263
9239,0.03881885223221359
2405,0.027514806531971827
5886,0.022034173615267785
8675,0.020088448150347105
9255,0.0303792188946842
2095,0.02014723067430098
12254,0.020082557576807207
5587,0.017285616895123323
12469,0.018588902542152966
10985,0.021076661790742014
11031,0.020228931455848278
5437,0.020618581352591384
9437,0.01758392936546159
6120,0.022146245214840057
5142,0.01844692779812639
13757,0.022947782224854774
7776,0.01682758808137286
13507,0.02282665644065895
790,0.01826417729026663
3060,0.020010040661466177
7501,0.029151771781361534
3012,0.02904479346780216
7100,0.0340115976731548
5077,0.024485305520285727
11858,0.028626470766205437
5219,0.01992556170439044
11085,0.018362408899144846
15301,0.019167177717470153
12894,0.018384509756022994
12795,0.019891718056689
13387,0.018554132716148374
5266,0.01972424284905176
4888,0.01714392253840241
9287,0.016664221193103877
14562,0.02137382269999438
3265,0.0193108147393671
2314,0.016426518241693885
4128,0.019928191618107893
4512,0.02503489324728639
1537,0.016879132145479574
10332,0.04047064810872557
13537,0.01936235177596449
11848,0.023094519372132694
11985,0.019503031082516227
9645,0.019505301821043708
2205,0.04149212380163954
11424,0.020302626404917916
9702,0.018872213234316634
8067,0.03310268914274814
2826,0.01854531650156659
937,0.02113037269620282
10920,0.02123380832148083
7847,0.018517935060943354
16022,0.014852878509534807
9581,0.03104797294052814
10556,0.01874335475580876
1294,0.02063678239136772
13914,0.02843270586131943
16498,0.01831904303554795
5206,0.019893517856898486
16367,0.020098945854814497
8232,0.020589514941613183
3146,0.021756495692882162
9941,0.01897605381426267
10095,0.018391820698100508
10412,0.016702305379147686
16010,0.02843601868319898
12142,0.019515127132921778
