Id,Target
7113,0.020005764068603514
15140,0.01838928610229492
3852,0.0328665390625
1870,0.02198273092651367
12930,0.017956317962646483
10695,0.019024910034179686
16050,0.01769167333984375
10320,0.02930361181640625
12123,0.0210104599609375
6404,0.025163711608886717
5308,0.03407961279296875
11763,0.020027460159301756
11061,0.01771932989501953
3800,0.0176535263671875
10077,0.02957827001953125
14010,0.015774549545288084
3686,0.020739616455078123
9976,0.017619194091796873
6724,0.03661638647460937
3431,0.024785102905273436
14933,0.019564689697265623
10950,0.01966005712890625
11082,0.017438949645996092
11836,0.022440971435546873
5327,0.021052421630859373
10344,0.03228289038085937
12806,0.026671470703125
15258,0.0216360703125
3578,0.018031181396484373
10465,0.023150505126953123
15387,0.018771232666015623
636,0.025364936889648436
8046,0.021802009643554686
2618,0.02099996954345703
10235,0.0448446884765625
10483,0.018549980224609373
15041,0.02104860693359375
7688,0.0212550774230957
8812,0.024691642822265623
10328,0.0200033798828125
15990,0.017939628662109373
2108,0.020930351318359373
2718,0.019274772705078123
8269,0.02780395895385742
15999,0.01696115881347656
3670,0.020045341552734373
9313,0.016387046875
16310,0.019561828674316405
15717,0.02014833837890625
6587,0.023379386962890623
2026,0.0277395859375
14014,0.018513740600585936
9110,0.01883798986816406
15800,0.02154165655517578
12464,0.016537727416992186
8754,0.021849693359375
8372,0.03217607885742187
302,0.02084261328125
15702,0.01804453283691406
10630,0.016247810424804686
15438,0.020342887939453123
13027,0.018672050537109373
7384,0.018666328491210936
6905,0.018199028076171873
11024,0.020176948608398436
3621,0.01983100325012207
14314,0.017397941650390623
3176,0.020129264892578123
8206,0.02200991064453125
3863,0.019206108154296873
14255,0.02051454931640625
15581,0.02115732580566406
14574,0.016577304901123045
10411,0.018275679649353026
2634,0.021899284423828123
12199,0.01765972525024414
16560,0.02120882421875
11747,0.019316257537841795
9487,0.021666587890625
11839,0.014654220642089842
14398,0.02747303396606445
2226,0.021769584716796873
15005,0.02052694708251953
14025,0.020312370361328123
12808,0.01886087805175781
16201,0.021899284423828123
100,0.017817558349609373
11104,0.018771232666015623
2279,0.022044242919921873
11830,0.02081972509765625
10932,0.019735755027770994
1657,0.01847940832519531
12220,0.018755020202636717
15216,0.02222353369140625
11943,0.01918417364501953
2697,0.02027994543457031
6210,0.019894661010742186
9780,0.024439872802734373
11675,0.019273819030761717
12291,0.0201712265625
1354,0.04598909765625
14016,0.01871591955566406
12744,0.02024036795043945
11605,0.017585815490722655
7049,0.018405021728515623
16008,0.02340799719238281
8610,0.0225363388671875
8084,0.020838798583984373
1453,0.020449699462890623
1134,0.016767562927246092
5457,0.02366739660644531
15739,0.020831169189453123
599,0.01989847570800781
5194,0.019953788818359373
719,0.020381034912109373
5449,0.02073007971191406
5055,0.017970146240234373
15224,0.015817703308105467
1694,0.019577325881958006
14200,0.016716422142028807
14806,0.031085075439453123
2575,0.01845652014160156
2977,0.02115541845703125
2184,0.0218039169921875
123,0.0199118271484375
7982,0.030039848388671873
7456,0.021915020050048827
6727,0.01918131262207031
9612,0.01620394140625
16169,0.019645752014160155
15060,0.03348452001953125
6223,0.023436607421875
16253,0.019325794281005858
7574,0.022451938690185545
12406,0.021800102294921873
11769,0.01889711767578125
5476,0.02017885595703125
7644,0.025126518310546873
16154,0.02411562353515625
1652,0.03325182348632812
12109,0.015807212890625
6729,0.03339678198242187
9521,0.03124147802734375
14179,0.0151360645904541
1376,0.029353202880859373
