Id,Target
7113,0.019559575909072396
15140,0.020076170289459988
3852,0.03706269355472061
1870,0.022033373417425315
12930,0.01938178438798643
10695,0.019367760235075575
16050,0.017198369308528277
10320,0.028503680435828113
12123,0.019605539182312635
6404,0.03271607688601314
5308,0.029906582390225082
11763,0.01962147964631722
11061,0.019668929823755604
3800,0.016985564490736044
10077,0.030322280538149532
14010,0.01677983516494485
3686,0.02333973435998206
9976,0.017727912379650376
6724,0.03655916556537411
3431,0.022670427571447133
14933,0.019279859801648144
10950,0.020141350911578794
11082,0.019172063887486365
11836,0.01964793567844296
5327,0.019283548217074196
10344,0.030814627715340884
12806,0.024909233420083703
15258,0.019993569589202148
3578,0.01857719928681702
10465,0.02002326555277825
15387,0.017554729121035725
636,0.024207972088061983
8046,0.021262125882827883
2618,0.021873493059229296
10235,0.037184694784955646
10483,0.017845519659435222
15041,0.020852427333213002
7688,0.0215784120046679
8812,0.029725677796822475
10328,0.019036031694241198
15990,0.01738999376923752
2108,0.021463654327034253
2718,0.01924617229545154
8269,0.03624154207023745
15999,0.018250914681445622
3670,0.020618221159201776
9313,0.016160228828112307
16310,0.02065733815545291
15717,0.02017256760457617
6587,0.021634644784303166
2026,0.027640741431564888
14014,0.01706886765436377
9110,0.019947378513386158
15800,0.022538934961110882
12464,0.018020860938972885
8754,0.01925779169555802
8372,0.0317533775169264
302,0.022704521459830887
15702,0.01816666375962519
10630,0.01866398472930697
15438,0.01801787906776746
13027,0.017136958175324173
7384,0.018333880755095587
6905,0.016632370066661354
11024,0.020298827238257572
3621,0.020090402774746302
14314,0.016584400867667024
3176,0.017996708233695622
8206,0.020236451270874523
3863,0.019292173387888828
14255,0.019408658178779792
15581,0.019564709461776054
14574,0.016767460032734265
10411,0.01998012022186408
2634,0.021884449575133098
12199,0.018863404735807374
16560,0.022031860646803264
11747,0.020868737391794845
9487,0.023239046254686688
11839,0.014654343729063064
14398,0.038241196550046694
2226,0.020683732363200338
15005,0.02058579254389021
14025,0.01980436230299635
12808,0.018504231325759797
16201,0.021864638053712318
100,0.018342565767546847
11104,0.01825235079506078
2279,0.02148323312394448
11830,0.018099649054010618
10932,0.021532140436658995
1657,0.018546067984459624
12220,0.019950646651276306
15216,0.022606922253555182
11943,0.021755738065043512
2697,0.02035739277930466
6210,0.020191757892558927
9780,0.02060476070446893
11675,0.01918674002986944
12291,0.02015148675733608
1354,0.04667482903959359
14016,0.01795623032098353
12744,0.021180560304751878
11605,0.019696060814976473
7049,0.018406840775880284
16008,0.024668710178793928
8610,0.023185973505978345
8084,0.01875809451142247
1453,0.021226014256648825
1134,0.017346372319625332
5457,0.02911299941313507
15739,0.019056999218007024
599,0.021502669907746855
5194,0.01864257155104186
719,0.022010878816221234
5449,0.018700990296031145
5055,0.01693107993577843
15224,0.017796538246703582
1694,0.020141915228547545
14200,0.018571427549977353
14806,0.027932756292709728
2575,0.01846091540798943
2977,0.020079881930132024
2184,0.020140134551739967
123,0.017498315942551943
7982,0.02890888700703348
7456,0.021906520244913
6727,0.017990129810614888
9612,0.01752765681531959
16169,0.018443939104898735
15060,0.02934342541846917
6223,0.021450628989345123
16253,0.020350636285927565
7574,0.021137606375124043
12406,0.018696831291564932
11769,0.018232078595283866
5476,0.019361936535813997
7644,0.025382445273868372
16154,0.02446382276920551
1652,0.036405858886512356
12109,0.016407881173793472
6729,0.0320826493309764
9521,0.03171232539647287
14179,0.015803758688453864
1376,0.027826040778650606
6480,0.026765438496087347
7645,0.019139912469867414
132,0.040511880737527595
12216,0.023108846741563615
3331,0.017728017483787082
323,0.019424132901764188
15834,0.018367262813870407
11163,0.019632555048450673
15442,0.020421664157748983
16465,0.03697010289374354
12799,0.02310327382576468
4623,0.018054994912700975
14772,0.018923634014774017
6052,0.02144748233972442
9239,0.04021404003309975
2405,0.02764612381263693
5886,0.02112544795761446
8675,0.020710511454193097
9255,0.02915758589712575
2095,0.019932823959086257
12254,0.01897750212099731
5587,0.016857387447442668
12469,0.018160566707523595
10985,0.02088876385187686
11031,0.020097651008463262
5437,0.02053173940668413
9437,0.01754671580986108
6120,0.021156445701155033
5142,0.018579512147317366
13757,0.02173315478312803
7776,0.015827504106127266
13507,0.02358755485993911
790,0.01837069138088582
3060,0.02047913904575264
7501,0.026583188247955275
3012,0.028758322904287002
7100,0.03335978464932522
5077,0.024544915235557775
11858,0.028692041216753904
5219,0.019758383694822506
11085,0.01848418909319834
15301,0.018677983266003468
12894,0.01834836561222041
12795,0.019564538805320535
13387,0.018421612591497633
5266,0.019635547334384284
4888,0.0163647827220958
9287,0.01606604422023864
14562,0.021253878675848718
3265,0.019263242171250146
2314,0.017229403923100267
4128,0.019366359339561406
4512,0.0244391667572332
1537,0.017695135320371064
10332,0.042947604705202355
13537,0.01900999356674006
11848,0.0228466694483751
11985,0.019198160869976097
9645,0.01929042088092433
2205,0.039395284364502695
11424,0.021838382736366624
9702,0.01928556676313348
8067,0.030429615763409218
2826,0.019046163305010612
937,0.020813031455741655
10920,0.02174307668338328
7847,0.017972669023791174
16022,0.015501969195332605
9581,0.03198431841298702
10556,0.01883370146603872
1294,0.02070779899255846
13914,0.029263664951888008
16498,0.018476665688431718
5206,0.019419842697858514
16367,0.019358609778166856
8232,0.019602060458633688
3146,0.02300257193585907
9941,0.018810923687958878
10095,0.018763321129951875
10412,0.017553883709471137
16010,0.027063697164125117
12142,0.019561851802317086
8334,0.025843908809026747
16026,0.01832128806751446
6632,0.01745574328963663
10531,0.01769210533988515
14448,0.020272464494892287
13058,0.019958867575248868
12607,0.019587217148683885
2862,0.03982066029367551
3091,0.015402828092688385
5492,0.017565896197448284
10898,0.023141286813316255
14392,0.018041964137499956
12955,0.019139934195955645
12325,0.019674292436462876
7537,0.01924281078195547
16487,0.019350912623866276
14001,0.01788104659851678
10593,0.01911260365224096
5054,0.0195204672606534
9525,0.018943362403545893
15440,0.019579728176090425
14459,0.01957702613307157
9338,0.01990059956080298
3887,0.018154507676606674
12164,0.021011158592341313
12139,0.01785584579394775
8981,0.03924248202514481
85,0.020533251954298167
11476,0.019090389432234782
16532,0.018506046345521065
9657,0.018724921047800155
14720,0.01604268259268657
3665,0.028097233896098105
14572,0.019580712612649476
12679,0.018862086038431855
775,0.015036361488218488
8455,0.017228946974708313
15484,0.01691045716463056
5230,0.03150807457974123
4271,0.020225489771930873
3458,0.0208744820899671
1319,0.0506267787053382
13357,0.01813237109123204
9336,0.023075811357949654
13796,0.01826236261029012
687,0.018631315984659638
13383,0.023449501544028122
9268,0.01683425702511389
478,0.023275772260234737
12580,0.024056556746237256
10618,0.02072893434044456
4929,0.024132389242787395
5834,0.018000755082777375
12053,0.021726624907520777
14450,0.026180665051348306
6705,0.0194904424606789
4406,0.018445727546411488
247,0.02018145786692712
13628,0.01652811653895174
3729,0.020531618894736214
2869,0.029153347548384827
15010,0.020173206815135476
1974,0.020792426574443367
5245,0.019661916619578546
15097,0.01798188035027941
15691,0.03954954751963799
12657,0.019025231551095752
2871,0.01810211801303778
12090,0.019768369749830168
1204,0.021552892531228583
10640,0.019213825032892522
14445,0.024137846216555084
6802,0.01815758100325337
5302,0.02126735945920866
14718,0.019581700786899636
2360,0.021054907811019312
73,0.01851960048653411
9229,0.018247155635072943
2559,0.017385862419392842
3828,0.018777709662641855
9584,0.01886868931165298
3172,0.02950779644695893
391,0.019811231854239487
8011,0.01789388942455782
4659,0.021092007480604247
15318,0.029135478626299973
10142,0.016755976878321886
6897,0.01817431823419289
613,0.01799295821607651
10251,0.01891930309876704
1113,0.018272098319934513
13833,0.021559282152433884
5126,0.04776414874716771
4690,0.01982956278508522
4383,0.023494383096757325
5316,0.021952233576415514
14613,0.019368648859968935
13524,0.02575338719595923
16191,0.0180269448023048
2745,0.018937435902461525
13852,0.016606774037077436
9878,0.021231220780066163
13445,0.02076096983804957
15960,0.018289976803056184
1346,0.03685134095454373
3617,0.021857094363161484
15601,0.020520631429721006
2364,0.018671793784084775
15193,0.0171518391465886
